dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1758682571,1,-73.950419,40.716128,0.0,6.192539,13.702834,82.644675,1,0,4.222519
1758682579,1,-73.949498,40.716692,0.0,5.442543,11.747557,99.891363,1,0,4.388321
1758682590,1,-73.948694,40.717201,0.0,10.540727,4.611194,88.372464,1,0,1.966509
1758682605,1,-73.947933,40.717663,0.0,8.205821,7.935796,82.258666,1,0,4.223825
1758682618,1,-73.947074,40.718214,0.0,8.206958,8.141137,94.929849,1,0,5.371419
1758682629,1,-73.946318,40.718681,0.0,9.415009,6.502904,82.277739,1,0,6.899731
1758682641,1,-73.94545,40.719168,0.0,11.403538,6.901933,91.123097,1,0,7.129725
1758682652,1,-73.944566,40.719695,0.0,8.069802,7.752281,94.887925,1,0,7.855207
1758682763,1,-73.944508,40.720452,0.0,8.704649,7.018854,84.206521,1,0,9.257164
1758682780,1,-73.945117,40.721049,0.0,8.01884,7.130778,83.921909,1,0,7.907016
1758682793,1,-73.945756,40.721646,0.0,8.001001,9.672875,85.499517,1,0,5.84794
1758682803,1,-73.946495,40.722311,0.0,8.000005,8.91298,96.706689,1,0,5.256911
1758682812,1,-73.947075,40.722887,0.0,8.0,9.57184,80.57885,1,0,5.682019
1758682820,1,-73.947489,40.723594,0.0,8.0,10.641461,85.951309,1,0,6.356773
1758682838,1,-73.948522,40.725118,0.0,36.758245,-1.0,190.415642,1,0,6.895969
1758682865,1,-73.94907,40.72632,0.0,37.806182,-1.0,141.281716,1,0,4.765969
1758682879,1,-73.949633,40.727287,0.0,39.744033,-1.0,117.446833,1,0,4.455969
1758682890,1,-73.950099,40.728071,0.0,16.868224,9.960466,95.550035,1,0,5.583656
1758682899,1,-73.950645,40.728871,0.0,29.10941,-1.0,100.101014,1,0,4.455969
1758682914,1,-73.951126,40.730026,0.0,39.497427,-1.0,134.54485,1,0,4.455969
1758682940,1,-73.951758,40.731225,0.0,45.396234,-1.0,143.452706,1,0,4.455969
1758682953,1,-73.951931,40.731999,0.0,37.372214,-1.0,87.185366,1,0,4.455969
1758682998,1,-73.952165,40.73283,0.0,39.778935,-1.0,94.374977,1,0,2.135969
1758683005,1,-73.952314,40.73368,0.0,39.762035,-1.0,95.226971,1,0,2.135969
1758683019,1,-73.952378,40.734475,0.0,39.883657,-1.0,88.449143,1,0,2.135969
1758683062,1,-73.952453,40.735273,0.0,12.534962,10.917549,88.843112,1,0,4.105994
1758683071,1,-73.952804,40.73639,0.0,32.050613,-1.0,127.536246,1,0,4.385969
1758683079,1,-73.953114,40.73737,0.0,54.490899,-1.0,111.933887,1,0,6.575969
1758683100,1,-73.952067,40.741946,0.0,98.383416,-1.0,515.798877,1,0,18.245969
1758683107,1,-73.951384,40.742711,0.0,79.881855,-1.0,102.688013,1,0,18.245969
1758683142,1,-73.951019,40.743407,0.0,44.984464,-1.0,83.211684,1,0,6.985969
1758683150,1,-73.950035,40.743901,0.0,19.371032,11.370247,99.583169,1,0,4.300937
1758683159,1,-73.949105,40.744352,0.0,4.342171,9.042829,93.157785,1,0,4.605785
1758683233,1,-73.948144,40.744775,0.0,2.076594,9.103164,93.780499,1,0,5.871342
1758683244,1,-73.947124,40.745173,0.0,2.846987,9.287616,96.826992,1,0,4.897689
1758683253,1,-73.946265,40.745497,0.0,3.229107,8.387115,80.984408,1,0,3.771821
1758683277,1,-73.945281,40.745938,0.0,8.06697,7.998702,96.466045,1,0,5.422111
1758683287,1,-73.944374,40.746295,0.0,10.005964,5.716308,86.257355,1,0,4.530289
1758683299,1,-73.94347,40.74664,0.0,8.071912,7.608794,85.426514,1,0,5.294085
1758683310,1,-73.942494,40.747033,0.0,10.45051,8.71245,93.93759,1,0,4.27061
1758683320,1,-73.941488,40.747393,0.0,9.74501,9.593521,93.898119,1,0,3.386733
1758683336,1,-73.941581,40.748151,0.0,12.155977,3.654775,84.540849,1,0,1.932303
1758683357,1,-73.94259,40.747959,0.0,14.126852,3.27144,87.842818,1,0,3.641523
1758684626,1,-73.943749,40.747597,0.0,88.67105,-1.0,105.818167,1,0,71.789412
1758686404,1,-73.943281,40.747626,0.0,15.622103,-1.0,39.656743,1,0,71.789412
1758732131,1,-73.942881,40.748464,0.0,49.203793,0.0,99.001796,1,0,4.357582
1758732254,1,-73.94321,40.747777,0.0,14.245955,0.419145,81.193209,1,0,4.993653
1758732350,1,-73.943525,40.747094,0.0,14.245954,0.689473,80.376921,1,0,4.727995
1758732449,1,-73.944256,40.746598,0.0,50.659886,-1.0,82.73649,1,0,-0.825735
1758732617,1,-73.944284,40.747321,0.0,30.22601,-1.0,80.323263,1,0,0.900551
1758733276,1,-73.945363,40.747796,0.0,58.586255,-1.0,105.293212,1,0,-1.037495
1758733279,1,-73.947019,40.748074,0.0,95.865627,-1.0,143.225486,1,0,-1.037495
1758733435,1,-73.96932,40.757644,0.0,26.976397,-1.0,2162.588068,1,0,-9.086746
1758733649,1,-73.981067,40.759051,0.0,44.860352,-1.0,1004.167542,1,0,13.923233
1758733724,1,-73.984097,40.755013,0.0,43.981027,-1.0,516.277238,1,0,10.100622
1758733820,1,-73.987496,40.750303,0.0,77.932722,-1.0,596.617775,1,0,6.49131
1758733924,1,-73.993058,40.74304,0.0,33.958035,-1.0,933.373091,1,0,6.614809
1758734015,1,-73.996078,40.738792,0.0,22.997839,-1.0,536.274609,1,0,4.614012
1758734142,1,-73.995122,40.738396,0.0,21.517109,-1.0,91.948056,1,0,12.753533
1758734187,1,-73.994263,40.738016,0.0,17.664342,-1.0,83.935985,1,0,10.923396
1758734250,1,-73.993359,40.737636,0.0,18.078823,-1.0,87.242626,1,0,11.694425
1758734303,1,-73.992423,40.737254,0.0,19.044021,-1.0,89.722679,1,0,11.962684
1758734382,1,-73.991511,40.736773,0.0,48.038258,-1.0,93.740941,1,0,41.298784
1758734414,1,-73.993276,40.737562,0.0,55.482499,-1.0,172.925657,1,0,62.207312
1758734425,1,-73.992384,40.737104,0.0,14.659723,-1.0,90.904879,1,0,57.098959
1758738694,1,-73.992899,40.737727,0.0,79.443663,-1.0,81.72364,1,0,61.261432
1758738803,1,-73.992343,40.737133,0.0,20.970769,-1.0,80.974173,1,0,62.033979
1758738874,1,-73.991213,40.736793,0.0,39.395014,-1.0,102.644482,1,0,13.723427
1758742220,1,-73.993152,40.737003,0.0,17.672026,0.0,165.433208,1,0,12.285515
1758742257,1,-73.993315,40.736279,0.0,14.245955,1.353098,81.569874,1,0,11.81672
1758742327,1,-73.99382,40.735658,0.0,14.245955,1.309704,81.0876,1,0,11.890312
1758742507,1,-73.994834,40.735492,0.0,26.465366,-1.0,87.610718,1,0,11.663058
1758749478,1,-73.993885,40.735648,0.0,14.245955,1.340432,82.009655,1,0,12.032043
1758749629,1,-73.992912,40.735786,0.0,21.238311,-1.0,83.602844,1,0,16.46716
1758750142,1,-73.993819,40.736115,0.0,22.753338,-1.0,84.877183,1,0,12.146808
1758750213,1,-73.994839,40.736585,0.0,18.847838,-1.0,100.732353,1,0,11.433658
1758750262,1,-73.99566,40.736961,0.0,15.22214,-1.0,80.947397,1,0,11.650025
1758750344,1,-73.996527,40.73731,0.0,16.644007,-1.0,82.855749,1,0,10.964044
1758751898,1,-73.991215,40.685398,0.0,97.046497,-1.0,5782.209006,1,0,1.738908
1758752016,1,-73.991821,40.684773,0.0,24.452671,-1.0,86.263202,1,0,8.214536
1758752089,1,-73.992261,40.684042,0.0,15.814969,-1.0,89.291847,1,0,8.273457
1758752172,1,-73.992687,40.683317,0.0,16.144508,-1.0,88.196749,1,0,9.006481
1758752267,1,-73.99238,40.682569,0.0,15.267592,-1.0,87.023688,1,0,10.377816
1758752325,1,-73.991408,40.682225,0.0,10.682091,-1.0,90.613366,1,0,10.683043
1758752383,1,-73.99046,40.681901,0.0,13.912292,-1.0,87.844954,1,0,7.224065
1758752458,1,-73.989562,40.681632,0.0,14.007906,-1.0,80.458293,1,0,5.879562
1758752530,1,-73.988833,40.681166,0.0,12.75163,-1.0,80.474252,1,0,4.14039
1758772801,1,-73.988571,40.68108,0.0,5.0,-1.0,24.120627,1,0,4.321272
1758839017,1,-73.989403,40.681434,0.0,13.798041,-1.0,80.577213,1,0,4.255311
1758839077,1,-73.990296,40.681827,0.0,18.844197,-1.0,87.200858,1,0,4.556361
1758839150,1,-73.991181,40.6822,0.0,15.203453,-1.0,85.518492,1,0,6.393144
1758839216,1,-73.992057,40.682531,0.0,12.993731,-1.0,82.677222,1,0,9.350814
1758839273,1,-73.993054,40.68283,0.0,17.498521,-1.0,90.590699,1,0,10.340965
1758839363,1,-73.992672,40.683598,0.0,28.269931,-1.0,91.19441,1,0,9.71159
1758839483,1,-73.992124,40.684188,0.0,21.236622,0.0,80.242909,1,0,8.750881
1758839522,1,-73.991714,40.684879,0.0,14.745885,-1.0,84.199386,1,0,8.524914
1758839597,1,-73.991276,40.685527,0.0,15.847521,-1.0,80.927228,1,0,7.96526
1758840253,1,-73.988,40.718825,0.0,82.257066,-1.0,3708.02716,1,0,-0.341874
1758840315,1,-73.988859,40.723148,0.0,62.956047,-1.0,485.517825,1,0,1.343692
1758840550,1,-74.001271,40.731091,0.0,19.900673,-1.0,1370.310145,1,0,-4.583511
1758840677,1,-73.996551,40.737565,0.0,21.921701,-1.0,822.087859,1,0,5.345803
1758840728,1,-73.995851,40.738423,0.0,16.374398,-1.0,112.136893,1,0,4.766606
1758840875,1,-73.994914,40.738298,0.0,9.762014,0.0,80.358444,1,0,9.651823
1758840942,1,-73.993989,40.737866,0.0,15.359974,-1.0,91.688528,1,0,10.762492
1758840995,1,-73.993146,40.737526,0.0,14.517337,-1.0,80.600522,1,0,11.302802
1758841061,1,-73.992258,40.737185,0.0,20.301039,-1.0,84.027784,1,0,12.395577
1758841181,1,-73.991518,40.736715,0.0,44.33009,-1.0,81.434587,1,0,55.541259
1758841187,1,-73.992517,40.737139,0.0,33.525867,-1.0,96.635438,1,0,59.221454
1758851391,1,-73.990967,40.736982,0.0,74.795266,-1.0,132.088209,1,0,14.190522
1758851398,1,-73.992003,40.737081,0.0,22.234947,-1.0,88.201166,1,0,17.325762
1758851485,1,-73.992963,40.736954,0.0,23.268711,-1.0,82.310648,1,0,12.777051
1758851614,1,-73.99342,40.736243,0.0,16.614602,-1.0,87.887883,1,0,12.613414
1758851812,1,-73.994399,40.736376,0.0,23.536169,-1.0,84.006883,1,0,12.476805
1758851870,1,-73.995379,40.736834,0.0,28.611257,-1.0,97.158523,1,0,11.134335
1758851969,1,-73.996267,40.73713,0.0,15.757131,-1.0,81.89733,1,0,10.05422
1758852821,1,-73.996927,40.737658,0.0,40.280356,-1.0,80.908407,1,0,2.963905
1758854008,1,-73.994333,40.680887,0.0,28.997023,-1.0,6308.180287,1,0,44.177119
1758854015,1,-73.995373,40.679732,0.0,92.993787,-1.0,155.502891,1,0,10.778716
1758854072,1,-73.996543,40.674293,0.0,133.328941,-1.0,612.035935,1,0,24.803385
1758854140,1,-73.989493,40.669681,0.0,149.572775,-1.0,785.887166,1,0,12.401546
1758854225,1,-73.979292,40.665729,0.0,81.89684,-1.0,967.73731,1,0,19.400729
1758854618,1,-73.988755,40.670129,0.0,72.631762,3.563247,937.544124,1,0,11.962472
1758854627,1,-73.989784,40.67047,0.0,56.437644,8.809673,94.89138,1,0,9.882929
1758854642,1,-73.991355,40.671458,0.0,41.789897,-1.0,172.28841,1,0,16.902259
1758854654,1,-73.993882,40.672945,0.0,45.341857,-1.0,270.043895,1,0,16.902839
1758854689,1,-73.995277,40.673273,0.0,53.875015,0.0,123.442812,1,0,9.920283
1758854725,1,-73.997672,40.673999,0.0,94.152413,-1.0,217.955177,1,0,10.081418
1758854733,1,-73.998027,40.675297,0.0,66.561999,-1.0,147.231955,1,0,10.081807
1758854734,1,-73.998409,40.674594,0.0,58.405347,-1.0,84.484017,1,0,10.081659
1758854742,1,-73.998078,40.676167,0.0,59.794226,-1.0,176.906007,1,0,24.259414
1758854748,1,-73.997326,40.676612,0.0,39.430281,-1.0,80.526813,1,0,13.280315
1758854766,1,-73.996303,40.678015,0.0,58.055,-1.0,178.199218,1,0,18.398504
1758854804,1,-73.995747,40.67923,0.0,25.898366,-1.0,142.878166,1,0,14.804643
1758854900,1,-73.991534,40.68518,0.0,100.412009,-1.0,750.613842,1,0,13.305814
1758855069,1,-73.991965,40.684527,0.0,16.085898,-1.0,81.153577,1,0,7.703238
1758855115,1,-73.992438,40.683895,0.0,16.902232,-1.0,80.774216,1,0,8.056389
1758855185,1,-73.992897,40.683193,0.0,14.147275,-1.0,87.079006,1,0,8.556359
1758855274,1,-73.992189,40.682554,0.0,11.260064,-1.0,92.831291,1,0,9.679242
1758855327,1,-73.991281,40.682258,0.0,14.535409,-1.0,83.502339,1,0,8.919912
1758855379,1,-73.99047,40.681874,0.0,14.291505,-1.0,80.739728,1,0,8.387998
1758855450,1,-73.989579,40.681544,0.0,13.409975,-1.0,83.764762,1,0,6.083095
1758855522,1,-73.988771,40.681138,0.0,13.741873,-1.0,81.839384,1,0,4.591682
1758859202,1,-73.988577,40.681097,0.0,2.082355,-1.0,17.02102,1,0,4.321272
1758914498,1,-73.98791,40.680331,0.0,28.639424,-1.0,102.055426,1,0,19.003788
1758914529,1,-73.988523,40.681287,0.0,57.441487,-1.0,118.135545,1,0,19.492267
1758914550,1,-73.988329,40.680188,0.0,81.229743,-1.0,123.138932,1,0,19.156754
1758914556,1,-73.988436,40.680914,0.0,22.370776,-1.0,81.126793,1,0,19.286216
1758914729,1,-73.989161,40.681408,0.0,17.405587,-1.0,82.25592,1,0,7.719758
1758914792,1,-73.99004,40.681716,0.0,17.581125,-1.0,81.804156,1,0,4.680391
1758914860,1,-73.990872,40.682083,0.0,20.678033,-1.0,81.291341,1,0,6.235712
1758914909,1,-73.991772,40.682348,0.0,15.002924,-1.0,81.578719,1,0,6.458391
1758914958,1,-73.992601,40.682779,0.0,11.777,-1.0,84.86738,1,0,7.208957
1758915060,1,-73.992516,40.683616,0.0,13.745271,-1.0,93.224447,1,0,9.957425
1758915113,1,-73.992004,40.684254,0.0,16.380866,-1.0,83.024534,1,0,8.93644
1758915185,1,-73.99163,40.68497,0.0,16.26615,-1.0,85.566262,1,0,8.053683
1758916019,1,-73.995202,40.724943,0.0,168.814468,-1.0,4449.175002,1,0,3.15
1758916311,1,-73.996636,40.737453,0.0,21.997931,-1.0,1394.491449,1,0,0.729672
1758916413,1,-73.996161,40.738092,0.0,33.21491,-1.0,81.517769,1,0,4.739195
1758916569,1,-73.995394,40.738516,0.0,17.741465,-1.0,80.089391,1,0,11.021578
1758916631,1,-73.994503,40.738077,0.0,12.952338,-1.0,89.67061,1,0,12.77622
1758916716,1,-73.993648,40.737751,0.0,10.447448,-1.0,80.785655,1,0,11.823597
1758916776,1,-73.992765,40.737387,0.0,11.526402,-1.0,84.834383,1,0,11.812203
1758916928,1,-73.991964,40.736991,0.0,22.947306,-1.0,80.69435,1,0,39.247208
1758925381,1,-73.993419,40.737176,0.0,70.697772,-1.0,124.606796,1,0,61.364812
1758926303,1,-73.992441,40.737109,0.0,31.695014,-1.0,82.944649,1,0,63.460492
1758927205,1,-73.992316,40.737856,0.0,11.295014,1.201933,83.623265,1,0,16.940327
1758927282,1,-73.992165,40.738569,0.0,25.91637,-1.0,80.198751,1,0,13.886547
1758927329,1,-73.991457,40.739104,0.0,20.642094,-1.0,84.297877,1,0,13.708796
1758927465,1,-73.990947,40.739726,0.0,31.057897,-1.0,81.405059,1,0,13.393696
1758927573,1,-73.990263,40.740268,0.0,26.08728,-1.0,83.431058,1,0,13.948679
1758927639,1,-73.989926,40.740992,0.0,19.916683,-1.0,85.289987,1,0,14.255168
1758927745,1,-73.989237,40.741724,0.0,45.606373,-1.0,99.973925,1,0,15.775143
1758927933,1,-73.989649,40.741051,0.0,27.005208,-1.0,82.441322,1,0,13.740087
1758928460,1,-73.989844,40.741769,0.0,37.656902,-1.0,81.416778,1,0,13.740087
1758928563,1,-73.989165,40.742291,0.0,21.614725,-1.0,81.545661,1,0,13.576589
1758928636,1,-73.98919,40.743016,0.0,24.601725,-1.0,80.538273,1,0,13.740087
1758928734,1,-73.988214,40.7432,0.0,18.231906,-1.0,84.928751,1,0,13.740087
1758928810,1,-73.987879,40.743946,0.0,19.382704,-1.0,87.541363,1,0,13.740087
1758928882,1,-73.98727,40.744498,0.0,9.895014,0.742483,80.02085,1,0,13.743784
1758928943,1,-73.986812,40.745138,0.0,14.245955,1.391762,80.916916,1,0,14.276365
1758929025,1,-73.986401,40.745844,0.0,15.795014,-1.0,85.742082,1,0,13.740087
1758929094,1,-73.985898,40.746487,0.0,21.689043,-1.0,83.087356,1,0,13.740087
1758929155,1,-73.984912,40.746257,0.0,16.928841,0.186047,87.107444,1,0,15.36262
1758934160,1,-73.98576,40.745704,0.0,93.729795,2.009128,94.34555,1,0,15.11367
1758934165,1,-73.986388,40.746253,0.0,48.71216,0.0,80.810085,1,0,14.842411
1758934297,1,-73.986532,40.745519,0.0,14.245954,1.08193,82.412516,1,0,14.376044
1758934364,1,-73.986999,40.744876,0.0,14.245954,1.26341,81.574514,1,0,14.171087
1758934431,1,-73.987793,40.74432,0.0,28.096558,0.0,91.156882,1,0,13.64622
1758934591,1,-73.988763,40.744338,0.0,16.227636,-1.0,81.951701,1,0,9.560087
1758935568,1,-73.988288,40.742681,0.0,93.841035,-1.0,188.332264,1,0,85.110087
1758935574,1,-73.988393,40.744224,0.0,24.967227,-1.0,171.580164,1,0,85.110087
1758940786,1,-73.988431,40.744397,0.0,57.274069,-1.0,19.477978,1,0,85.110087
1758941043,1,-73.988829,40.745597,0.0,21.979605,-1.0,137.435061,1,0,85.110087
1758941065,1,-73.988297,40.744144,0.0,5.182395,-1.0,167.495967,1,0,85.110087
1758941641,1,-73.988834,40.745595,0.0,15.698447,-1.0,167.39595,1,0,85.110087
1758941709,1,-73.988304,40.74421,0.0,3.615303,-1.0,160.186859,1,0,85.110087
1758944239,1,-73.988995,40.743673,0.0,17.545375,-1.0,83.441157,1,0,16.285385
1758944429,1,-73.98915,40.742948,0.0,14.245955,0.772331,81.568107,1,0,13.918842
1758944549,1,-73.989247,40.742225,0.0,14.245955,1.012813,80.705473,1,0,13.049791
1758944720,1,-73.989256,40.741485,0.0,24.973143,-1.0,82.179823,1,0,0.530087
1758944965,1,-73.990535,40.736473,0.0,19.99237,-1.0,566.963752,1,0,0.530087
1758945062,1,-73.992509,40.730582,0.0,22.624635,-1.0,675.105831,1,0,0.530087
1758945181,1,-73.997662,40.724264,0.0,129.158699,-1.0,646.178962,1,0,0.790087
1758945342,1,-74.001899,40.719419,0.0,24.996643,-1.0,646.236928,1,0,-8.969913
1758945443,1,-74.006795,40.71346,0.0,60.998754,-1.0,780.387735,1,0,-1.999913
1758945565,1,-74.010908,40.711196,0.0,68.946714,-1.0,428.950153,1,0,-6.409913
1758945600,1,-74.011027,40.71077,0.0,49.682912,-1.0,0.0,1,0,-6.409913
1758945649,1,-74.012933,40.707859,0.0,30.987493,-1.0,361.164004,1,0,-6.409913
1758945880,1,-74.012503,40.701976,0.0,57.985746,-1.0,654.305574,1,0,-18.535952
1758946152,1,-73.98612,40.69222,0.0,182.549764,-1.0,2479.116149,1,0,-5.775952
1758946553,1,-73.978603,40.683947,0.0,23.997729,-1.0,1116.984175,1,0,-5.125952
1758946724,1,-73.983173,40.677193,0.0,91.632121,-1.0,843.675488,1,0,-5.125952
1758946844,1,-73.983765,40.677786,0.0,14.245955,1.481605,82.711368,1,0,6.646425
1758946911,1,-73.984605,40.678166,0.0,14.245954,1.353047,82.6053,1,0,6.455436
1758946972,1,-73.985484,40.678446,0.0,14.245955,1.450448,80.553658,1,0,5.75227
1758947040,1,-73.986362,40.678763,0.0,14.245955,1.530661,82.150631,1,0,4.899893
1758947100,1,-73.987229,40.679099,0.0,14.245955,1.343684,82.246795,1,0,3.88266
1758947161,1,-73.988063,40.679445,0.0,14.245955,1.021397,80.29603,1,0,4.823647
1758947256,1,-73.988529,40.680111,0.0,93.504562,-1.0,83.796081,1,0,3.598476
1758947381,1,-73.986926,40.681155,0.0,77.038598,-1.0,178.341645,1,0,3.598488
1758947489,1,-73.988434,40.679757,0.0,49.066008,2.461476,200.882563,1,0,10.689668
1758947927,1,-73.988571,40.681078,0.0,6.001201,-1.0,147.15071,1,0,1.318476
1758947953,1,-73.987493,40.681088,0.0,87.953138,0.0,91.140998,1,0,5.408861
1758948123,1,-73.988571,40.681078,0.0,6.001201,-1.0,91.095907,1,0,15.868476
1759032007,1,-73.988578,40.681098,0.0,2.478612,-1.0,2.298439,1,0,4.477915
1759100658,1,-73.989368,40.68151,0.0,16.433962,-1.0,80.951146,1,0,5.58146
1759100703,1,-73.990286,40.68186,0.0,11.570793,-1.0,86.791688,1,0,5.48766
1759100767,1,-73.991229,40.682223,0.0,14.168144,-1.0,89.328446,1,0,6.24442
1759100806,1,-73.992113,40.682524,0.0,15.121809,-1.0,81.863363,1,0,10.484106
1759100867,1,-73.992965,40.682859,0.0,14.21621,-1.0,81.063535,1,0,12.173193
1759100934,1,-73.992635,40.683619,0.0,18.172389,-1.0,88.887447,1,0,10.577292
1759100996,1,-73.992133,40.684269,0.0,14.802978,-1.0,83.731524,1,0,9.33588
1759101053,1,-73.991684,40.684933,0.0,16.430035,-1.0,82.931507,1,0,8.422349
1759101819,1,-73.98671,40.701275,0.0,68.0,-1.0,1862.820939,1,0,0.0
1759101972,1,-73.990067,40.713003,0.0,142.454442,-1.0,1332.913579,1,0,3.25686
1759102060,1,-73.988337,40.718204,0.0,60.967724,-1.0,595.774445,1,0,5.233267
1759102269,1,-73.989301,40.718095,0.0,15.03894,-1.0,82.348498,1,0,11.705258
1759102331,1,-73.989708,40.717322,0.0,14.809891,-1.0,92.473134,1,0,21.562989
1759102411,1,-73.99073,40.717173,0.0,25.103856,-1.0,87.925821,1,0,11.591883
1759102517,1,-73.991608,40.71683,0.0,25.585805,-1.0,83.394303,1,0,21.899688
1759102585,1,-73.991902,40.716144,0.0,14.741455,1.020688,80.127531,1,0,13.512495
1759102659,1,-73.992257,40.715434,0.0,14.776604,-1.0,84.357716,1,0,12.119787
1759102765,1,-73.992916,40.714914,0.0,14.245955,0.826479,80.219049,1,0,12.60294
1759102818,1,-73.993542,40.714339,0.0,21.772315,-1.0,82.915832,1,0,21.5498
1759102898,1,-73.994642,40.714181,0.0,21.576074,-1.0,94.587199,1,0,12.687737
1759102967,1,-73.995604,40.714294,0.0,11.572053,2.495434,82.247995,1,0,12.280667
1759103019,1,-73.996625,40.71426,0.0,26.173939,-1.0,86.353264,1,0,59.80305
1759103118,1,-73.99768,40.713983,0.0,19.617545,-1.0,94.301671,1,0,25.257676
1759103235,1,-73.99806,40.71467,0.0,25.490718,-1.0,82.771924,1,0,10.311637
1759110566,1,-73.997787,40.713957,0.0,25.714888,-1.0,82.469429,1,0,12.641115
1759110664,1,-73.996821,40.714029,0.0,17.835682,-1.0,82.013853,1,0,27.226611
1759110745,1,-73.995636,40.714245,0.0,15.240152,-1.0,102.960868,1,0,16.895243
1759110803,1,-73.994611,40.714197,0.0,21.772712,-1.0,86.772267,1,0,14.873867
1759110850,1,-73.993654,40.714391,0.0,15.714799,-1.0,83.683286,1,0,18.221605
1759110940,1,-73.9927,40.714444,0.0,22.346003,-1.0,80.823745,1,0,11.716404
1759111048,1,-73.991673,40.714512,0.0,17.336126,-1.0,87.105271,1,0,12.678148
1759111144,1,-73.99058,40.714332,0.0,13.795476,-1.0,94.492461,1,0,12.469753
1759111207,1,-73.990078,40.713594,0.0,33.722459,-1.0,92.280155,1,0,3.256875
1759112284,1,-73.991224,40.685374,0.0,98.264851,-1.0,3135.28319,1,0,1.825012
1759112454,1,-73.991826,40.684778,0.0,20.824267,-1.0,83.487481,1,0,7.679637
1759112506,1,-73.992291,40.684019,0.0,16.75446,-1.0,93.001019,1,0,7.897571
1759112586,1,-73.992691,40.683364,0.0,10.343968,1.843905,80.211971,1,0,9.701639
1759112726,1,-73.992428,40.682657,0.0,13.982314,-1.0,81.598133,1,0,11.119521
1759112786,1,-73.991514,40.682423,0.0,10.718933,0.334306,81.144176,1,0,8.490112
1759112886,1,-73.990772,40.68196,0.0,12.899105,-1.0,81.10767,1,0,7.167284
1759112957,1,-73.989888,40.681688,0.0,21.218192,-1.0,80.606972,1,0,6.351726
1759113019,1,-73.989024,40.681354,0.0,16.038369,-1.0,81.920337,1,0,3.656117
1759113114,1,-73.988015,40.68125,0.0,43.751514,-1.0,86.079586,1,0,4.326408
1759118404,1,-73.988579,40.681098,0.0,2.243621,-1.0,50.580339,1,0,4.601737
1759158745,1,-73.987708,40.681404,0.0,50.401322,-1.0,81.09723,1,0,5.607785
1759158758,1,-73.988641,40.681285,0.0,17.753404,-1.0,79.975591,1,0,6.42835
1759158844,1,-73.989571,40.681613,0.0,14.408507,-1.0,86.649901,1,0,4.086849
1759158901,1,-73.990427,40.681932,0.0,12.349013,1.214064,80.57177,1,0,6.572489
1759158956,1,-73.991386,40.682257,0.0,14.566347,-1.0,88.744446,1,0,7.285412
1759159025,1,-73.992287,40.682635,0.0,12.844175,-1.0,86.971349,1,0,9.469662
1759159090,1,-73.992854,40.683252,0.0,19.53485,-1.0,83.619574,1,0,9.782011
1759159154,1,-73.992329,40.683959,0.0,18.210207,-1.0,90.188005,1,0,9.487651
1759159211,1,-73.991874,40.684653,0.0,14.150032,-1.0,86.133546,1,0,8.709476
1759159300,1,-73.991327,40.685353,0.0,13.248912,-1.0,90.448746,1,0,7.720611
1759160353,1,-73.988861,40.723151,0.0,62.942875,-1.0,4202.573105,1,0,1.304566
1759160785,1,-73.996635,40.73745,0.0,50.303594,-1.0,1718.334614,1,0,10.082726
1759160888,1,-73.996135,40.738085,0.0,26.68463,-1.0,82.196257,1,0,4.887322
1759160976,1,-73.9953,40.738501,0.0,14.873076,-1.0,84.312991,1,0,11.674651
1759161042,1,-73.994522,40.738069,0.0,13.670129,-1.0,81.363533,1,0,12.27732
1759161111,1,-73.993589,40.737765,0.0,14.040758,-1.0,85.73479,1,0,11.949382
1759161163,1,-73.992706,40.737288,0.0,13.481793,-1.0,91.481197,1,0,11.319833
1759161324,1,-73.991997,40.736775,0.0,38.835688,-1.0,82.655556,1,0,37.370897
1759161462,1,-73.990773,40.736657,0.0,20.610563,-1.0,104.21644,1,0,61.905584
1759161500,1,-73.991736,40.736711,0.0,48.215537,-1.0,81.563979,1,0,61.905577
1759161546,1,-73.992558,40.73713,0.0,20.578696,-1.0,83.582286,1,0,62.19262
1759166570,1,-73.991364,40.736659,0.0,25.827192,0.0,113.611188,1,0,18.342516
1759168125,1,-73.992682,40.737178,0.0,11.175294,-1.0,125.363272,1,0,61.399019
1759172263,1,-73.992538,40.736415,0.0,22.67707,-1.0,85.599363,1,0,12.872593
1759172384,1,-73.991699,40.736071,0.0,34.415905,-1.0,80.508787,1,0,13.376275
1759175364,1,-73.991273,40.73526,0.0,24.403278,-1.0,96.983239,1,0,13.429528
1759175399,1,-73.992299,40.735398,0.0,31.897536,-1.0,88.008607,1,0,13.465454
1759175459,1,-73.992203,40.734599,0.0,21.084064,-1.0,89.097978,1,0,12.962574
1759175875,1,-73.992677,40.733967,0.0,14.245955,1.147705,80.800247,1,0,12.47643
1759175947,1,-73.993194,40.733359,0.0,14.245955,1.241471,80.409691,1,0,12.22115
1759176012,1,-73.994044,40.733677,0.0,14.245955,0.84675,80.012269,1,0,11.051891
1759176079,1,-73.99489,40.734008,0.0,14.245955,1.101997,80.359213,1,0,10.628089
1759176160,1,-73.995711,40.734388,0.0,14.245955,1.444618,81.178128,1,0,9.792789
1759176225,1,-73.996552,40.734739,0.0,14.245955,0.958828,81.028543,1,0,8.954256
